case;stage;start_time;end_time;Территория;Время работы;Оценка доставки
84072866515;Поступление заказа сборщику;10.12.2022 20:25;10.12.2022 20:26;21;с 9 до 21;
84072866515;Сборка заказа;10.12.2022 20:26;10.12.2022 20:49;21;с 9 до 21;
84072866515;Упаковка товара;10.12.2022 20:49;10.12.2022 20:51;21;с 9 до 21;
84072866515;Оплата;10.12.2022 20:51;10.12.2022 20:51;21;с 9 до 21;
84072866515;Оплата;10.12.2022 20:51;10.12.2022 20:52;21;с 9 до 21;
84072866515;Передача товара курьеру;10.12.2022 20:52;10.12.2022 20:56;21;с 9 до 21;
84072866515;Доставка заказа;10.12.2022 20:56;10.12.2022 21:29;21;с 9 до 21;
84072866515;Отмена заказа;10.12.2022 21:29;10.12.2022 21:29;21;с 9 до 21;
84145889694;Заказ оформлен;17.11.2022 22:28;17.11.2022 22:28;49;с 9 до 18;
84145889694;Поступление заказа сборщику;17.11.2022 22:28;17.11.2022 22:29;49;с 9 до 18;
84145889694;Сборка заказа;17.11.2022 22:29;17.11.2022 22:53;49;с 9 до 18;
84145889694;Упаковка товара;17.11.2022 22:53;17.11.2022 22:55;49;с 9 до 18;
84145889694;Оплата;17.11.2022 22:55;17.11.2022 22:55;49;с 9 до 18;
84145889694;Оплата;17.11.2022 22:55;17.11.2022 22:56;49;с 9 до 18;
84145889694;Передача товара курьеру;17.11.2022 22:56;17.11.2022 22:59;49;с 9 до 18;
84145889694;Доставка заказа;17.11.2022 22:59;17.11.2022 23:32;49;с 9 до 18;
84145889694;Проверка заказа;17.11.2022 23:32;17.11.2022 23:33;49;с 9 до 18;
84145889694;Заказ доставлен;17.11.2022 23:33;17.11.2022 23:34;49;с 9 до 18;
84344783016;Заказ оформлен;24.12.2022 20:51;24.12.2022 20:51;89;с 9 до 18;
84344783016;Поступление заказа сборщику;24.12.2022 20:51;24.12.2022 20:53;89;с 9 до 18;
84344783016;Сборка заказа;24.12.2022 20:53;24.12.2022 21:16;89;с 9 до 18;
84344783016;Упаковка товара;24.12.2022 21:16;24.12.2022 21:19;89;с 9 до 18;
84344783016;Оплата;24.12.2022 21:19;24.12.2022 21:19;89;с 9 до 18;
84344783016;Оплата;24.12.2022 21:19;24.12.2022 21:19;89;с 9 до 18;
84344783016;Передача товара курьеру;24.12.2022 21:19;24.12.2022 21:24;89;с 9 до 18;
84344783016;Доставка заказа;24.12.2022 21:24;24.12.2022 21:56;89;с 9 до 18;
84344783016;Проверка заказа;24.12.2022 21:56;24.12.2022 21:58;89;с 9 до 18;
84344783016;Заказ доставлен;24.12.2022 21:58;24.12.2022 21:58;89;с 9 до 18;
84410661291;Заказ оформлен;04.10.2022 9:03;04.10.2022 9:03;21;с 9 до 21;
84410661291;Поступление заказа сборщику;04.10.2022 9:03;04.10.2022 9:04;21;с 9 до 21;
84410661291;Сборка заказа;04.10.2022 9:04;04.10.2022 9:27;21;с 9 до 21;
84410661291;Упаковка товара;04.10.2022 9:27;04.10.2022 9:29;21;с 9 до 21;
84410661291;Оплата;04.10.2022 9:29;04.10.2022 9:30;21;с 9 до 21;
84410661291;Оплата;04.10.2022 9:30;04.10.2022 9:30;21;с 9 до 21;
84410661291;Отмена заказа;04.10.2022 9:30;04.10.2022 9:30;21;с 9 до 21;
84473892759;Заказ оформлен;11.11.2022 19:13;11.11.2022 19:13;21;с 9 до 21;
84473892759;Поступление заказа сборщику;11.11.2022 19:13;11.11.2022 19:14;21;с 9 до 21;
84473892759;Сборка заказа;11.11.2022 19:14;11.11.2022 19:37;21;с 9 до 21;
84473892759;Упаковка товара;11.11.2022 19:37;11.11.2022 19:39;21;с 9 до 21;
84473892759;Оплата;11.11.2022 19:39;11.11.2022 19:40;21;с 9 до 21;
84473892759;Оплата;11.11.2022 19:40;11.11.2022 19:40;21;с 9 до 21;
84473892759;Передача товара курьеру;11.11.2022 19:40;11.11.2022 19:45;21;с 9 до 21;
84473892759;Доставка заказа;11.11.2022 19:45;11.11.2022 20:17;21;с 9 до 21;
84473892759;Проверка заказа;11.11.2022 20:17;11.11.2022 20:19;21;с 9 до 21;
84473892759;Заказ доставлен;11.11.2022 20:19;11.11.2022 20:19;21;с 9 до 21;
84553691085;Заказ оформлен;14.10.2022 9:24;14.10.2022 9:24;72;с 10 до 22;
84553691085;Поступление заказа сборщику;14.10.2022 9:24;14.10.2022 9:25;72;с 10 до 22;
84553691085;Сборка заказа;14.10.2022 9:25;14.10.2022 9:49;72;с 10 до 22;
84553691085;Упаковка товара;14.10.2022 9:49;14.10.2022 9:51;72;с 10 до 22;
84553691085;Оплата;14.10.2022 9:51;14.10.2022 9:51;72;с 10 до 22;
84553691085;Оплата;14.10.2022 9:51;14.10.2022 9:52;72;с 10 до 22;
84553691085;Передача товара курьеру;14.10.2022 9:52;14.10.2022 9:56;72;с 10 до 22;
84553691085;Доставка заказа;14.10.2022 9:56;14.10.2022 10:30;72;с 10 до 22;
84553691085;Проверка заказа;14.10.2022 10:30;14.10.2022 10:32;72;с 10 до 22;
84553691085;Заказ доставлен;14.10.2022 10:32;14.10.2022 10:32;72;с 10 до 22;
84555004654;Заказ оформлен;16.12.2022 19:55;16.12.2022 19:55;21;с 9 до 21;
84555004654;Поступление заказа сборщику;16.12.2022 19:55;16.12.2022 19:56;21;с 9 до 21;
84555004654;Сборка заказа;16.12.2022 19:56;16.12.2022 20:20;21;с 9 до 21;
84555004654;Упаковка товара;16.12.2022 20:20;16.12.2022 20:22;21;с 9 до 21;
84555004654;Оплата;16.12.2022 20:22;16.12.2022 20:22;21;с 9 до 21;
84555004654;Оплата;16.12.2022 20:22;16.12.2022 20:23;21;с 9 до 21;
84555004654;Отмена заказа;16.12.2022 20:23;16.12.2022 20:23;21;с 9 до 21;
84854947027;Заказ оформлен;13.12.2022 21:49;13.12.2022 21:49;21;с 9 до 21;
84854947027;Поступление заказа сборщику;13.12.2022 21:49;13.12.2022 21:50;21;с 9 до 21;
84854947027;Сборка заказа;13.12.2022 21:50;13.12.2022 22:14;21;с 9 до 21;
84854947027;Упаковка товара;13.12.2022 22:14;13.12.2022 22:16;21;с 9 до 21;
84854947027;Оплата;13.12.2022 22:16;13.12.2022 22:17;21;с 9 до 21;
84854947027;Оплата;13.12.2022 22:17;13.12.2022 22:17;21;с 9 до 21;
84854947027;Передача товара курьеру;13.12.2022 22:17;13.12.2022 22:23;21;с 9 до 21;
84854947027;Доставка заказа;13.12.2022 22:23;13.12.2022 22:56;21;с 9 до 21;
84854947027;Отмена заказа;13.12.2022 22:56;13.12.2022 22:56;21;с 9 до 21;
84906435596;Заказ оформлен;24.10.2022 20:35;24.10.2022 20:35;72;с 10 до 22;1
84906435596;Поступление заказа сборщику;24.10.2022 20:35;24.10.2022 20:36;72;с 10 до 22;1
84906435596;Сборка заказа;24.10.2022 20:36;24.10.2022 21:00;72;с 10 до 22;1
84906435596;Упаковка товара;24.10.2022 21:00;24.10.2022 21:02;72;с 10 до 22;1
84906435596;Оплата;24.10.2022 21:02;24.10.2022 21:02;72;с 10 до 22;1
84906435596;Оплата;24.10.2022 21:02;24.10.2022 21:03;72;с 10 до 22;1
84906435596;Передача товара курьеру;24.10.2022 21:03;24.10.2022 21:08;72;с 10 до 22;1
84906435596;Доставка заказа;24.10.2022 21:08;24.10.2022 21:40;72;с 10 до 22;1
84906435596;Проверка заказа;24.10.2022 21:40;24.10.2022 21:42;72;с 10 до 22;1
84906435596;Заказ доставлен;24.10.2022 21:42;24.10.2022 21:42;72;с 10 до 22;1
85006074685;Заказ оформлен;08.10.2022 10:36;08.10.2022 10:36;89;с 9 до 18;
85006074685;Поступление заказа сборщику;08.10.2022 10:36;08.10.2022 10:37;89;с 9 до 18;
85006074685;Сборка заказа;08.10.2022 10:37;08.10.2022 11:00;89;с 9 до 18;
85006074685;Упаковка товара;08.10.2022 11:00;08.10.2022 11:03;89;с 9 до 18;
85006074685;Оплата;08.10.2022 11:03;08.10.2022 11:03;89;с 9 до 18;
85006074685;Оплата;08.10.2022 11:03;08.10.2022 11:03;89;с 9 до 18;
85006074685;Передача товара курьеру;08.10.2022 11:03;08.10.2022 11:08;89;с 9 до 18;
85006074685;Доставка заказа;08.10.2022 11:08;08.10.2022 11:40;89;с 9 до 18;
85006074685;Проверка заказа;08.10.2022 11:40;08.10.2022 11:42;89;с 9 до 18;
85006074685;Заказ доставлен;08.10.2022 11:42;08.10.2022 11:42;89;с 9 до 18;
85042230631;Заказ оформлен;28.10.2022 19:39;28.10.2022 19:39;72;с 10 до 22;3
85042230631;Поступление заказа сборщику;28.10.2022 19:39;28.10.2022 19:40;72;с 10 до 22;3
85042230631;Сборка заказа;28.10.2022 19:40;28.10.2022 20:04;72;с 10 до 22;3
85042230631;Упаковка товара;28.10.2022 20:04;28.10.2022 20:06;72;с 10 до 22;3
85042230631;Оплата;28.10.2022 20:06;28.10.2022 20:06;72;с 10 до 22;3
85042230631;Оплата;28.10.2022 20:06;28.10.2022 20:07;72;с 10 до 22;3
85042230631;Передача товара курьеру;28.10.2022 20:07;28.10.2022 20:09;72;с 10 до 22;3
85042230631;Доставка заказа;28.10.2022 20:09;28.10.2022 20:43;72;с 10 до 22;3
85042230631;Проверка заказа;28.10.2022 20:43;28.10.2022 20:44;72;с 10 до 22;3
85042230631;Заказ доставлен;28.10.2022 20:44;28.10.2022 20:44;72;с 10 до 22;3
85085825024;Заказ оформлен;10.11.2022 16:48;10.11.2022 16:48;13;с 10 до 22;
85085825024;Поступление заказа сборщику;10.11.2022 16:48;10.11.2022 16:50;13;с 10 до 22;
85085825024;Сборка заказа;10.11.2022 16:50;10.11.2022 17:13;13;с 10 до 22;
85085825024;Упаковка товара;10.11.2022 17:13;10.11.2022 17:15;13;с 10 до 22;
85085825024;Оплата;10.11.2022 17:15;10.11.2022 17:16;13;с 10 до 22;
85085825024;Оплата;10.11.2022 17:16;10.11.2022 17:16;13;с 10 до 22;
85085825024;Передача товара курьеру;10.11.2022 17:16;10.11.2022 17:20;13;с 10 до 22;
85085825024;Доставка заказа;10.11.2022 17:20;10.11.2022 17:53;13;с 10 до 22;
85085825024;Проверка заказа;10.11.2022 17:53;10.11.2022 17:54;13;с 10 до 22;
85085825024;Заказ доставлен;10.11.2022 17:54;10.11.2022 17:54;13;с 10 до 22;
85130772989;Заказ оформлен;02.12.2022 23:58;02.12.2022 23:58;13;с 10 до 22;3
85130772989;Поступление заказа сборщику;02.12.2022 23:58;03.12.2022 0:31;13;с 10 до 22;3
85130772989;Сборка заказа;03.12.2022 0:31;03.12.2022 0:54;13;с 10 до 22;3
85130772989;Упаковка товара;03.12.2022 0:54;03.12.2022 0:57;13;с 10 до 22;3
85130772989;Оплата;03.12.2022 0:57;03.12.2022 0:57;13;с 10 до 22;3
85130772989;Передача товара курьеру;03.12.2022 0:57;03.12.2022 1:01;13;с 10 до 22;3
85130772989;Доставка заказа;03.12.2022 1:01;03.12.2022 1:33;13;с 10 до 22;3
85130772989;Проверка заказа;03.12.2022 1:33;03.12.2022 1:35;13;с 10 до 22;3
85130772989;Заказ доставлен;03.12.2022 1:35;03.12.2022 1:35;13;с 10 до 22;3
85166707136;Заказ оформлен;19.12.2022 19:46;19.12.2022 19:46;13;с 10 до 22;
85166707136;Поступление заказа сборщику;19.12.2022 19:46;19.12.2022 19:47;13;с 10 до 22;
85166707136;Сборка заказа;19.12.2022 19:47;19.12.2022 20:11;13;с 10 до 22;
85166707136;Упаковка товара;19.12.2022 20:11;19.12.2022 20:13;13;с 10 до 22;
85166707136;Оплата;19.12.2022 20:13;19.12.2022 20:14;13;с 10 до 22;
85166707136;Отмена заказа;19.12.2022 20:14;19.12.2022 20:14;13;с 10 до 22;
85199932580;Заказ оформлен;01.10.2022 13:12;01.10.2022 13:12;12;с 10 до 22;5
85199932580;Поступление заказа сборщику;01.10.2022 13:12;01.10.2022 13:14;12;с 10 до 22;5
85199932580;Сборка заказа;01.10.2022 13:14;01.10.2022 13:38;12;с 10 до 22;5
85199932580;Упаковка товара;01.10.2022 13:38;01.10.2022 13:40;12;с 10 до 22;5
85199932580;Оплата;01.10.2022 13:40;01.10.2022 13:40;12;с 10 до 22;5
85199932580;Оплата;01.10.2022 13:40;01.10.2022 13:40;12;с 10 до 22;5
85199932580;Передача товара курьеру;01.10.2022 13:40;01.10.2022 13:45;12;с 10 до 22;5
85199932580;Доставка заказа;01.10.2022 13:45;01.10.2022 14:18;12;с 10 до 22;5
85199932580;Проверка заказа;01.10.2022 14:18;01.10.2022 14:19;12;с 10 до 22;5
85199932580;Заказ доставлен;01.10.2022 14:19;01.10.2022 14:19;12;с 10 до 22;5
85249187467;Заказ оформлен;07.11.2022 15:06;07.11.2022 15:06;21;с 9 до 21;3
85249187467;Поступление заказа сборщику;07.11.2022 15:06;07.11.2022 15:08;21;с 9 до 21;3
85249187467;Сборка заказа;07.11.2022 15:08;07.11.2022 15:31;21;с 9 до 21;3
85249187467;Упаковка товара;07.11.2022 15:31;07.11.2022 15:33;21;с 9 до 21;3
85249187467;Оплата;07.11.2022 15:33;07.11.2022 15:34;21;с 9 до 21;3
85249187467;Оплата;07.11.2022 15:34;07.11.2022 15:34;21;с 9 до 21;3
85249187467;Передача товара курьеру;07.11.2022 15:34;07.11.2022 15:38;21;с 9 до 21;3
85249187467;Доставка заказа;07.11.2022 15:38;07.11.2022 16:11;21;с 9 до 21;3
85249187467;Отмена заказа;07.11.2022 16:11;07.11.2022 16:11;21;с 9 до 21;3
85253934776;Заказ оформлен;24.11.2022 8:03;24.11.2022 8:03;21;с 9 до 21;
85253934776;Поступление заказа сборщику;24.11.2022 8:03;24.11.2022 8:04;21;с 9 до 21;
85253934776;Сборка заказа;24.11.2022 8:04;24.11.2022 8:28;21;с 9 до 21;
85253934776;Упаковка товара;24.11.2022 8:28;24.11.2022 8:30;21;с 9 до 21;
85253934776;Оплата;24.11.2022 8:30;24.11.2022 8:31;21;с 9 до 21;
85253934776;Оплата;24.11.2022 8:31;24.11.2022 8:31;21;с 9 до 21;
85253934776;Отмена заказа;24.11.2022 8:31;24.11.2022 8:31;21;с 9 до 21;
85619889765;Заказ оформлен;26.12.2022 16:07;26.12.2022 16:07;12;с 10 до 22;5
85619889765;Поступление заказа сборщику;26.12.2022 16:07;26.12.2022 16:09;12;с 10 до 22;5
85619889765;Сборка заказа;26.12.2022 16:09;26.12.2022 16:33;12;с 10 до 22;5
85619889765;Упаковка товара;26.12.2022 16:33;26.12.2022 16:35;12;с 10 до 22;5
85619889765;Оплата;26.12.2022 16:35;26.12.2022 16:35;12;с 10 до 22;5
85619889765;Оплата;26.12.2022 16:35;26.12.2022 16:35;12;с 10 до 22;5
85619889765;Передача товара курьеру;26.12.2022 16:35;26.12.2022 16:38;12;с 10 до 22;5
85619889765;Доставка заказа;26.12.2022 16:38;26.12.2022 17:11;12;с 10 до 22;5
85619889765;Проверка заказа;26.12.2022 17:11;26.12.2022 17:13;12;с 10 до 22;5
85619889765;Заказ доставлен;26.12.2022 17:13;26.12.2022 17:13;12;с 10 до 22;5
85631689998;Заказ оформлен;16.11.2022 20:47;16.11.2022 20:47;21;с 9 до 21;
85631689998;Поступление заказа сборщику;16.11.2022 20:47;16.11.2022 20:48;21;с 9 до 21;
85631689998;Сборка заказа;16.11.2022 20:48;16.11.2022 21:12;21;с 9 до 21;
85631689998;Упаковка товара;16.11.2022 21:12;16.11.2022 21:14;21;с 9 до 21;
85631689998;Оплата;16.11.2022 21:14;16.11.2022 21:15;21;с 9 до 21;
85631689998;Оплата;16.11.2022 21:15;16.11.2022 21:15;21;с 9 до 21;
85631689998;Передача товара курьеру;16.11.2022 21:15;16.11.2022 21:17;21;с 9 до 21;
85631689998;Доставка заказа;16.11.2022 21:17;16.11.2022 21:51;21;с 9 до 21;
85631689998;Отмена заказа;16.11.2022 21:51;16.11.2022 21:51;21;с 9 до 21;
85712614846;Заказ оформлен;17.11.2022 10:14;17.11.2022 10:14;21;с 9 до 21;
85712614846;Поступление заказа сборщику;17.11.2022 10:14;17.11.2022 10:16;21;с 9 до 21;
85712614846;Сборка заказа;17.11.2022 10:16;17.11.2022 10:40;21;с 9 до 21;
85712614846;Упаковка товара;17.11.2022 10:40;17.11.2022 10:42;21;с 9 до 21;
85712614846;Оплата;17.11.2022 10:42;17.11.2022 10:42;21;с 9 до 21;
85712614846;Оплата;17.11.2022 10:42;17.11.2022 10:43;21;с 9 до 21;
85712614846;Передача товара курьеру;17.11.2022 10:43;17.11.2022 10:47;21;с 9 до 21;
85712614846;Доставка заказа;17.11.2022 10:47;17.11.2022 11:20;21;с 9 до 21;
85712614846;Проверка заказа;17.11.2022 11:20;17.11.2022 11:22;21;с 9 до 21;
85712614846;Заказ доставлен;17.11.2022 11:22;17.11.2022 11:22;21;с 9 до 21;
85782229476;Заказ оформлен;18.10.2022 20:01;18.10.2022 20:01;21;с 9 до 21;
85782229476;Поступление заказа сборщику;18.10.2022 20:01;18.10.2022 20:02;21;с 9 до 21;
85782229476;Сборка заказа;18.10.2022 20:02;18.10.2022 20:26;21;с 9 до 21;
85782229476;Упаковка товара;18.10.2022 20:26;18.10.2022 20:28;21;с 9 до 21;
85782229476;Оплата;18.10.2022 20:28;18.10.2022 20:28;21;с 9 до 21;
85782229476;Оплата;18.10.2022 20:28;18.10.2022 20:28;21;с 9 до 21;
85782229476;Передача товара курьеру;18.10.2022 20:28;18.10.2022 20:32;21;с 9 до 21;
85782229476;Доставка заказа;18.10.2022 20:32;18.10.2022 21:05;21;с 9 до 21;
85782229476;Отмена заказа;18.10.2022 21:05;18.10.2022 21:05;21;с 9 до 21;
85892942978;Заказ оформлен;19.11.2022 21:44;19.11.2022 21:44;89;с 9 до 18;
85892942978;Поступление заказа сборщику;19.11.2022 21:44;19.11.2022 21:45;89;с 9 до 18;
85892942978;Сборка заказа;19.11.2022 21:45;19.11.2022 22:08;89;с 9 до 18;
85892942978;Упаковка товара;19.11.2022 22:08;19.11.2022 22:11;89;с 9 до 18;
85892942978;Оплата;19.11.2022 22:11;19.11.2022 22:11;89;с 9 до 18;
85892942978;Оплата;19.11.2022 22:11;19.11.2022 22:11;89;с 9 до 18;
85892942978;Передача товара курьеру;19.11.2022 22:11;19.11.2022 22:15;89;с 9 до 18;
85892942978;Доставка заказа;19.11.2022 22:15;19.11.2022 22:48;89;с 9 до 18;
85892942978;Проверка заказа;19.11.2022 22:48;19.11.2022 22:50;89;с 9 до 18;
85892942978;Заказ доставлен;19.11.2022 22:50;19.11.2022 22:50;89;с 9 до 18;
85920094900;Заказ оформлен;17.11.2022 9:04;17.11.2022 9:05;12;с 10 до 22;5
85920094900;Поступление заказа сборщику;17.11.2022 9:05;17.11.2022 9:05;12;с 10 до 22;5
85920094900;Сборка заказа;17.11.2022 9:05;17.11.2022 9:29;12;с 10 до 22;5
85920094900;Упаковка товара;17.11.2022 9:29;17.11.2022 9:31;12;с 10 до 22;5
85920094900;Оплата;17.11.2022 9:31;17.11.2022 9:32;12;с 10 до 22;5
85920094900;Оплата;17.11.2022 9:32;17.11.2022 9:32;12;с 10 до 22;5
85920094900;Передача товара курьеру;17.11.2022 9:32;17.11.2022 9:37;12;с 10 до 22;5
85920094900;Доставка заказа;17.11.2022 9:37;17.11.2022 10:10;12;с 10 до 22;5
85920094900;Проверка заказа;17.11.2022 10:10;17.11.2022 10:12;12;с 10 до 22;5
85920094900;Заказ доставлен;17.11.2022 10:12;17.11.2022 10:12;12;с 10 до 22;5
85925020460;Заказ оформлен;21.11.2022 19:21;21.11.2022 19:21;21;с 9 до 21;
85925020460;Поступление заказа сборщику;21.11.2022 19:21;21.11.2022 19:23;21;с 9 до 21;
85925020460;Сборка заказа;21.11.2022 19:23;21.11.2022 19:46;21;с 9 до 21;
85925020460;Упаковка товара;21.11.2022 19:46;21.11.2022 19:48;21;с 9 до 21;
85925020460;Оплата;21.11.2022 19:48;21.11.2022 19:49;21;с 9 до 21;
85925020460;Оплата;21.11.2022 19:49;21.11.2022 19:49;21;с 9 до 21;
85925020460;Передача товара курьеру;21.11.2022 19:49;21.11.2022 19:54;21;с 9 до 21;
85925020460;Доставка заказа;21.11.2022 19:54;21.11.2022 20:27;21;с 9 до 21;
85925020460;Проверка заказа;21.11.2022 20:27;21.11.2022 20:29;21;с 9 до 21;
85925020460;Заказ доставлен;21.11.2022 20:29;21.11.2022 20:29;21;с 9 до 21;
86144480020;Заказ оформлен;16.10.2022 10:18;16.10.2022 10:18;72;с 10 до 22;
86144480020;Поступление заказа сборщику;16.10.2022 10:18;16.10.2022 10:20;72;с 10 до 22;
86144480020;Сборка заказа;16.10.2022 10:20;16.10.2022 10:43;72;с 10 до 22;
86144480020;Упаковка товара;16.10.2022 10:43;16.10.2022 10:45;72;с 10 до 22;
86144480020;Оплата;16.10.2022 10:45;16.10.2022 10:46;72;с 10 до 22;
86144480020;Оплата;16.10.2022 10:46;16.10.2022 10:46;72;с 10 до 22;
86144480020;Передача товара курьеру;16.10.2022 10:46;16.10.2022 10:49;72;с 10 до 22;
86144480020;Доставка заказа;16.10.2022 10:49;16.10.2022 11:22;72;с 10 до 22;
86144480020;Проверка заказа;16.10.2022 11:22;16.10.2022 11:24;72;с 10 до 22;
86144480020;Заказ доставлен;16.10.2022 11:24;16.10.2022 11:24;72;с 10 до 22;
86166025740;Заказ оформлен;27.12.2022 20:02;27.12.2022 20:02;12;с 10 до 22;5
86166025740;Поступление заказа сборщику;27.12.2022 20:02;27.12.2022 20:03;12;с 10 до 22;5
86166025740;Сборка заказа;27.12.2022 20:03;27.12.2022 20:27;12;с 10 до 22;5
86166025740;Упаковка товара;27.12.2022 20:27;27.12.2022 20:29;12;с 10 до 22;5
86166025740;Оплата;27.12.2022 20:29;27.12.2022 20:30;12;с 10 до 22;5
86166025740;Оплата;27.12.2022 20:30;27.12.2022 20:30;12;с 10 до 22;5
86166025740;Передача товара курьеру;27.12.2022 20:30;27.12.2022 20:34;12;с 10 до 22;5
86166025740;Доставка заказа;27.12.2022 20:34;27.12.2022 21:06;12;с 10 до 22;5
86166025740;Проверка заказа;27.12.2022 21:06;27.12.2022 21:07;12;с 10 до 22;5
86166025740;Заказ доставлен;27.12.2022 21:07;27.12.2022 21:08;12;с 10 до 22;5
86190997980;Заказ оформлен;24.12.2022 11:54;24.12.2022 11:54;21;с 9 до 21;
86190997980;Поступление заказа сборщику;24.12.2022 11:54;24.12.2022 11:55;21;с 9 до 21;
86190997980;Сборка заказа;24.12.2022 11:55;24.12.2022 12:19;21;с 9 до 21;
86190997980;Упаковка товара;24.12.2022 12:19;24.12.2022 12:21;21;с 9 до 21;
86190997980;Оплата;24.12.2022 12:21;24.12.2022 12:21;21;с 9 до 21;
86190997980;Оплата;24.12.2022 12:21;24.12.2022 12:22;21;с 9 до 21;
86190997980;Отмена заказа;24.12.2022 12:22;24.12.2022 12:22;21;с 9 до 21;
86191817038;Заказ оформлен;21.11.2022 21:13;21.11.2022 21:13;21;с 9 до 21;
86191817038;Поступление заказа сборщику;21.11.2022 21:13;21.11.2022 21:14;21;с 9 до 21;
86191817038;Сборка заказа;21.11.2022 21:14;21.11.2022 21:38;21;с 9 до 21;
86191817038;Упаковка товара;21.11.2022 21:38;21.11.2022 21:41;21;с 9 до 21;
86191817038;Оплата;21.11.2022 21:41;21.11.2022 21:41;21;с 9 до 21;
86191817038;Оплата;21.11.2022 21:41;21.11.2022 21:41;21;с 9 до 21;
86191817038;Передача товара курьеру;21.11.2022 21:41;21.11.2022 21:45;21;с 9 до 21;
86191817038;Доставка заказа;21.11.2022 21:45;21.11.2022 22:18;21;с 9 до 21;
86191817038;Отмена заказа;21.11.2022 22:18;21.11.2022 22:18;21;с 9 до 21;
86268757674;Заказ оформлен;23.11.2022 10:52;23.11.2022 10:52;72;с 10 до 22;
86268757674;Поступление заказа сборщику;23.11.2022 10:52;23.11.2022 10:53;72;с 10 до 22;
86268757674;Сборка заказа;23.11.2022 10:53;23.11.2022 11:17;72;с 10 до 22;
86268757674;Упаковка товара;23.11.2022 11:17;23.11.2022 11:19;72;с 10 до 22;
86268757674;Оплата;23.11.2022 11:19;23.11.2022 11:19;72;с 10 до 22;
86268757674;Оплата;23.11.2022 11:19;23.11.2022 11:19;72;с 10 до 22;
86268757674;Передача товара курьеру;23.11.2022 11:19;23.11.2022 11:22;72;с 10 до 22;
86268757674;Доставка заказа;23.11.2022 11:22;23.11.2022 11:54;72;с 10 до 22;
86268757674;Проверка заказа;23.11.2022 11:54;23.11.2022 11:56;72;с 10 до 22;
86268757674;Заказ доставлен;23.11.2022 11:56;23.11.2022 11:56;72;с 10 до 22;
86368115733;Заказ оформлен;22.11.2022 23:35;22.11.2022 23:35;41;с 9 до 18;
86368115733;Поступление заказа сборщику;22.11.2022 23:35;22.11.2022 23:37;41;с 9 до 18;
86368115733;Сборка заказа;22.11.2022 23:37;23.11.2022 0:01;41;с 9 до 18;
86368115733;Упаковка товара;23.11.2022 0:01;23.11.2022 0:03;41;с 9 до 18;
86368115733;Оплата;23.11.2022 0:03;23.11.2022 0:03;41;с 9 до 18;
86368115733;Оплата;23.11.2022 0:03;23.11.2022 0:04;41;с 9 до 18;
86368115733;Оплата;23.11.2022 0:04;23.11.2022 0:04;41;с 9 до 18;
86368115733;Передача товара курьеру;23.11.2022 0:04;23.11.2022 0:08;41;с 9 до 18;
86368115733;Доставка заказа;23.11.2022 0:08;23.11.2022 0:40;41;с 9 до 18;
86368115733;Проверка заказа;23.11.2022 0:40;23.11.2022 0:41;41;с 9 до 18;
86368115733;Заказ доставлен;23.11.2022 0:41;23.11.2022 0:42;41;с 9 до 18;
86604004579;Заказ оформлен;19.12.2022 23:37;19.12.2022 23:37;72;с 10 до 22;
86604004579;Поступление заказа сборщику;19.12.2022 23:37;19.12.2022 23:38;72;с 10 до 22;
86604004579;Сборка заказа;19.12.2022 23:38;20.12.2022 0:02;72;с 10 до 22;
86604004579;Упаковка товара;20.12.2022 0:02;20.12.2022 0:04;72;с 10 до 22;
86604004579;Оплата;20.12.2022 0:04;20.12.2022 0:04;72;с 10 до 22;
86604004579;Оплата;20.12.2022 0:04;20.12.2022 0:05;72;с 10 до 22;
86604004579;Передача товара курьеру;20.12.2022 0:05;20.12.2022 0:08;72;с 10 до 22;
86604004579;Доставка заказа;20.12.2022 0:08;20.12.2022 0:40;72;с 10 до 22;
86604004579;Проверка заказа;20.12.2022 0:40;20.12.2022 0:42;72;с 10 до 22;
86604004579;Заказ доставлен;20.12.2022 0:42;20.12.2022 0:42;72;с 10 до 22;
86737938434;Заказ оформлен;11.10.2022 17:27;11.10.2022 17:27;58;с 9 до 18;
86737938434;Поступление заказа сборщику;11.10.2022 17:27;11.10.2022 17:28;58;с 9 до 18;
86737938434;Сборка заказа;11.10.2022 17:28;11.10.2022 17:52;58;с 9 до 18;
86737938434;Упаковка товара;11.10.2022 17:52;11.10.2022 17:54;58;с 9 до 18;
86737938434;Оплата;11.10.2022 17:54;11.10.2022 17:54;58;с 9 до 18;
86737938434;Оплата;11.10.2022 17:54;11.10.2022 17:55;58;с 9 до 18;
86737938434;Оплата;11.10.2022 17:55;11.10.2022 17:55;58;с 9 до 18;
86737938434;Передача товара курьеру;11.10.2022 17:55;11.10.2022 18:00;58;с 9 до 18;
86737938434;Доставка заказа;11.10.2022 18:00;11.10.2022 18:33;58;с 9 до 18;
86737938434;Проверка заказа;11.10.2022 18:33;11.10.2022 18:35;58;с 9 до 18;
86737938434;Заказ доставлен;11.10.2022 18:35;11.10.2022 18:35;58;с 9 до 18;
86739457659;Заказ оформлен;12.10.2022 17:53;12.10.2022 17:53;12;с 10 до 22;5
86739457659;Поступление заказа сборщику;12.10.2022 17:53;12.10.2022 17:54;12;с 10 до 22;5
